Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,major_Arts,major_Business,major_Humanities,major_Medical,major_STEM,use_Copywriting_Drafting,use_Debugging_Troubleshooting,use_Direct_Answer_Generation,use_Ideation,use_Summarizing_Reading,policy_Actively_Encouraged,policy_Allowed_With_Citation,policy_Strict_Ban
3,-0.7833406678194869,0.532,0,0.25,1,1.0900544544560107,0.7777777777777777,0.3333333333333333,-0.3738380757808203,0.5550486483163628,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0.9353619390889033,0.3795,1,0.0,1,-1.7452710209666398,0.3333333333333333,0.2222222222222222,0.28789572163802296,0.006164592872356123,2,0,0,0,0,1,0,1,0,0,0,0,0,1
3,-0.6935421112009437,0.667,0,0.5,1,0.16886457701021143,0.5555555555555556,0.3333333333333333,-0.1781424100807355,-3.57099335968522,2,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-2.418509733687372,0.62375,2,0.5,0,-1.138255375407618,0.5555555555555556,0.7777777777777777,-2.0846620398392948,0.16427934135416924,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2,-0.9253476875883455,0.40900000000000003,1,0.25,1,-0.5428758125110695,0.4444444444444445,0.3333333333333333,-0.3516457837942134,0.9036540223500729,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4,0.6555245766032118,0.36325,0,0.5,1,0.9038771318564387,0.3333333333333333,0.2222222222222222,0.8931400485455014,0.6822933744755355,1,0,0,0,0,1,1,0,0,0,0,0,1,0
3,-0.34896625440886053,0.24950000000000003,2,1.0,0,-1.8887827071371428,0.1111111111111111,0.4444444444444445,-0.2104221075158011,-0.9214419315542767,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2,-1.7711247906234582,0.22200000000000003,1,1.0,1,-1.0839536563160759,0.3333333333333333,0.3333333333333333,-1.8768614876010596,0.4850264025601311,2,0,1,0,0,0,1,0,0,0,0,0,1,0
4,0.5218709109384037,0.34875,2,0.75,1,0.5974602884113096,0.4444444444444445,0.5555555555555556,0.693409420666034,1.5105134855707438,2,1,0,0,0,0,0,0,1,0,0,0,1,0
3,0.5093408797823283,0.2315,2,0.5,0,1.923973711933261,0.0,0.1111111111111111,0.8830526430970437,0.24107793347390646,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0.012316310591323673,0.47550000000000003,0,0.5,0,1.5845879676111243,0.3333333333333333,0.4444444444444445,-0.5291841196870731,0.05435194479062283,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.567814358510682,0.29025,0,0.5,1,2.366144853107245,0.1111111111111111,0.7777777777777777,0.479556425158725,-0.5856363228738563,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0.7766482111119437,0.147,2,1.0,0,-0.3877280436780926,0.2222222222222222,0.5555555555555556,0.745863928998015,1.235694994161879,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4,1.160902499898267,0.16625,2,0.75,1,-0.18021790286398645,0.4444444444444445,0.7777777777777777,1.312776115201354,1.8222254182920314,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1.288291149985037,1.0,2,0.75,1,-0.7872335484230079,0.8888888888888888,0.6666666666666665,1.312776115201354,-0.9703822108462666,2,0,1,0,0,0,0,0,0,1,0,1,0,0
0,-1.2448634820682771,0.41225,1,1.0,1,0.42291904847421097,0.5555555555555556,0.2222222222222222,-2.0806270776599107,-0.9764056298360498,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,0.49472251010023977,0.3675,0,0.0,1,0.46558468490327937,0.4444444444444445,0.7777777777777777,0.6086752148989863,-1.3001644005369037,2,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0.7557648258518179,0.14875000000000002,0,0.0,0,0.9601181980583929,0.2222222222222222,0.0,0.36254252195661185,-1.3950332496259912,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.36776130114297395,0.28375,1,0.75,0,-1.2197079540449307,0.5555555555555556,0.4444444444444445,-0.3960303677674281,-0.541213607824204,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3,0.872711783308525,0.30600000000000005,2,1.0,1,0.8476360656544848,0.6666666666666665,0.4444444444444445,1.312776115201354,1.5692418207211314,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2,-1.5184358289759305,0.34775,2,0.75,0,-0.24227701039717686,0.4444444444444445,0.8888888888888888,-1.6145889459411524,0.9126891508347482,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,0.2691819492908761,0.32225000000000004,2,0.75,1,-0.03670621669348288,0.0,0.4444444444444445,0.5098186415040983,-1.0705215515514144,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1,1.5180083878464263,0.22725,1,0.0,0,-0.37803130812603175,0.4444444444444445,0.3333333333333333,1.1090105251425026,1.8222254182920314,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3,-0.08583560013127002,0.8507500000000001,0,0.5,1,-0.17439986153274958,0.6666666666666665,1.0,0.1285147155523865,-2.465695975059979,2,0,0,0,0,1,0,1,0,0,0,0,0,1
4,1.5911002362568676,0.005000000000000001,2,0.5,0,-0.4362117214383978,0.1111111111111111,0.3333333333333333,1.312776115201354,0.43759197801558763,2,0,1,0,0,0,0,0,0,1,0,0,1,0
3,-0.5348283832239841,1.0,2,0.75,1,-0.08131120023296379,0.5555555555555556,1.0,0.26570342965141514,0.5896833075076165,2,0,0,0,0,1,0,1,0,0,0,0,0,1
2,-0.5494467529060727,0.26925,2,0.5,0,-1.4621263428464568,0.2222222222222222,0.7777777777777777,-0.5372540440458395,-0.5216374961074077,2,0,0,0,0,1,0,0,0,0,1,1,0,0
1,1.616160298569019,0.18525000000000003,1,0.5,0,-1.7646644920707617,0.3333333333333333,0.3333333333333333,1.2119020607167745,-0.6315648926709542,2,0,0,0,0,1,1,0,0,0,0,0,1,0
4,-0.023185444350891676,0.24175000000000002,0,0.25,0,-1.2003144829408086,0.3333333333333333,0.2222222222222222,0.35649007868753685,0.6875638660915965,2,0,0,0,0,1,0,1,0,0,0,0,1,0
2,1.0376905268635217,0.3165,1,0.25,0,1.3887139094594916,0.3333333333333333,0.1111111111111111,1.312776115201354,0.043810961558501955,1,0,1,0,0,0,0,0,1,0,0,1,0,0
4,-1.1905666803919484,0.2725,0,0.0,0,0.9096951731876756,0.3333333333333333,0.4444444444444445,-0.545323968404606,0.3630521680170193,2,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.3109487198111286,1.0,2,0.5,0,-1.0432273669974197,0.8888888888888888,0.7777777777777777,0.27982579727925655,0.3442289836739464,2,0,0,0,0,1,0,1,0,0,0,0,1,0
3,-1.9736936276466828,0.40325,2,0.75,1,0.2852254036349439,0.2222222222222222,0.3333333333333333,-1.53590718344318,1.7943671054642831,2,0,0,0,0,1,0,0,0,1,0,0,1,0
4,0.5699026970366944,0.20375000000000001,0,0.5,0,0.6110357181841951,0.2222222222222222,0.3333333333333333,0.7902485129712307,1.4969607928437318,2,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-1.8838950710281397,0.25525000000000003,0,0.5,0,1.0396314295852935,0.2222222222222222,0.6666666666666665,-1.560116956519479,-3.0680378740383123,2,0,1,0,0,0,1,0,0,0,0,0,0,1
4,-2.241000958976299,0.38625,0,0.25,1,-0.7309924822210537,0.6666666666666665,0.2222222222222222,-1.501610004918423,0.09952758721399847,2,0,1,0,0,0,0,0,0,1,0,1,0,0
1,-0.004390397616777341,0.022500000000000003,0,0.25,1,2.2323299024888024,0.2222222222222222,0.4444444444444445,0.047815471964723466,-1.4334325456858603,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,0.6221111601870097,0.02375,2,0.5,0,-1.3457655162217244,0.0,0.3333333333333333,1.312776115201354,1.3019526030494963,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,-1.2532168361723277,0.03,0,0.0,1,-0.021191439810185193,0.0,0.2222222222222222,-1.3361765555637124,-0.4230040101497055,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,-0.7186021735130952,0.08750000000000001,1,0.25,0,0.3065582218494781,0.0,0.1111111111111111,-0.888295753652178,-0.6300590379235076,2,0,1,0,0,0,0,0,1,0,0,0,1,0
3,-2.2430892975023116,0.274,1,0.25,0,0.09129069259372298,0.4444444444444445,0.3333333333333333,-2.8815670702674745,-0.3989103341905727,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0.11255655983992977,0.012,1,1.0,0,-1.0529241025494807,0.2222222222222222,0.1111111111111111,0.37061244631537826,-0.6789993172154976,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-0.3782029937730378,0.10875,1,0.25,0,-0.676690763129512,0.1111111111111111,0.2222222222222222,-0.3173486052694556,0.47297956458056467,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3,-0.29675779125854507,0.6425000000000001,2,0.5,1,0.6459439661716149,0.4444444444444445,0.7777777777777777,0.9597169245053249,-0.29350050186936394,2,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0.4111889690597347,0.0635,1,0.75,0,1.6117388271568953,0.0,0.1111111111111111,0.8225282104062962,0.4586739444798294,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1.4866833099562369,0.1065,1,0.5,0,0.35892059383060804,0.1111111111111111,0.3333333333333333,1.312776115201354,1.2484947595151685,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,0.8288566742622601,0.07950000000000002,1,0.5,0,0.9096951731876756,0.1111111111111111,0.3333333333333333,0.5562207065670053,0.6198004024565336,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,1.5911002362568676,0.28675,1,0.0,0,-0.6146316555963215,0.4444444444444445,0.4444444444444445,1.312776115201354,0.11985662630451692,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4,-0.451294842183479,0.14250000000000002,0,0.5,0,0.7778195696796454,0.3333333333333333,0.5555555555555556,-0.5513764116736809,0.3494994752900063,2,1,0,0,0,0,0,0,0,0,1,1,0,0
2,0.8518283980483983,0.08600000000000001,2,0.75,1,1.883247422614605,0.3333333333333333,0.2222222222222222,0.8870876052764274,1.2808706365852545,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,-1.1508882483977083,0.01475,0,0.5,0,-0.8783828626123819,0.0,0.0,-1.073904013903804,0.34121727417905423,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4,0.6931146700714396,0.2805,2,0.75,0,-0.03670621669348288,0.4444444444444445,0.6666666666666665,1.312776115201354,0.21623133014105034,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2,0.5114292183083408,0.06225000000000001,1,0.0,0,0.023413543729295713,0.2222222222222222,0.5555555555555556,-0.0974431664930716,0.6574467711426795,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3,0.9103018767767518,0.47900000000000004,1,0.5,1,1.1715070330933237,0.3333333333333333,0.3333333333333333,1.312776115201354,-0.6180121999439412,2,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0.3005070271810657,0.666,1,0.5,1,-0.8182631021896033,0.4444444444444445,0.5555555555555556,-1.4289806856895255,-0.953817808624362,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2,-0.21948926579607814,0.11499999999999999,0,0.0,1,1.4876206120905138,0.5555555555555556,0.5555555555555556,0.532010933490706,-0.7723623115571389,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,-2.435216441895473,0.18500000000000003,1,0.75,0,1.0803577189039502,0.0,0.2222222222222222,-2.461931003611623,-0.274677317526291,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,0.5114292183083408,0.135,2,0.75,1,1.4740451823176282,0.3333333333333333,0.4444444444444445,1.151377628026026,0.8185732291193837,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.38446800935107495,0.7375,1,0.75,1,-0.7542646475460003,0.7777777777777777,0.7777777777777777,-1.235302501079132,-0.42074522802853775,2,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0.24621022550473695,0.8715,2,0.75,0,-0.6514792506941534,0.6666666666666665,0.2222222222222222,0.09825249920701319,-0.8536784679192148,2,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.5581142609701708,0.1875,1,0.25,0,0.4384338253575087,0.4444444444444445,0.0,-0.7571594828222235,1.0218636200245714,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2,0.856005075100424,0.27,1,0.5,1,-0.18021790286398645,0.2222222222222222,0.3333333333333333,1.312776115201354,-0.29048879237447284,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2,1.2653194261988978,0.16675,2,0.5,1,-1.9198122609037382,0.1111111111111111,0.3333333333333333,1.312776115201354,1.8222254182920314,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,-0.069128891923169,0.007000000000000001,0,0.5,0,1.1850824628662093,0.1111111111111111,0.0,0.08816509375855454,0.41274537468273154,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4,-1.2177150812301123,0.08475,1,0.0,1,-0.11234075399955883,0.0,0.1111111111111111,-1.2736346417832727,-1.0607334956930163,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0.4195423231637852,0.05,2,0.75,1,-0.4594838867633445,0.1111111111111111,0.5555555555555556,0.2778083161895652,-0.9146655851907707,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3,-0.9190826720103074,0.38050000000000006,0,0.0,1,-1.7452710209666398,0.6666666666666665,0.1111111111111111,-0.9790824026882997,0.12362126317313128,2,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-0.6141852472124644,0.00775,1,1.0,1,-1.5804265165816016,0.3333333333333333,0.2222222222222222,-1.1586382196708518,-1.8061315956787036,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.2696093904203812,0.355,1,0.75,0,0.4888568502282261,0.2222222222222222,0.2222222222222222,0.27579083509987384,0.42855684953091233,2,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0.5782560511407449,0.10425000000000001,1,0.25,1,-0.4846953991987031,0.3333333333333333,0.3333333333333333,0.3685949652256869,-0.9839349035732792,2,0,0,0,0,1,0,1,0,0,0,0,1,0
4,0.05617141963758861,0.023250000000000003,1,0.5,0,1.894883505277078,0.2222222222222222,0.4444444444444445,0.05588539632348896,-0.19637287065910827,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,-0.14848575591164836,0.35650000000000004,2,0.5,1,-0.5758447133880771,0.4444444444444445,0.5555555555555556,0.059920358502872605,1.8222254182920314,2,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.35689216738340684,0.048,1,0.25,0,0.2735893209724706,0.1111111111111111,0.3333333333333333,-0.2608591347580908,-0.5969302334796994,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.1400191146381413,0.04825,0,0.0,0,1.9705180425831543,0.0,0.0,1.312776115201354,-1.3498576072026165,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3,0.9290969235108661,0.11000000000000001,1,0.5,0,0.39576818892843996,0.1111111111111111,0.2222222222222222,1.139272741487877,-0.4139688816650312,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.08540815900176492,0.07525,0,0.0,0,0.5295831395468823,0.2222222222222222,0.2222222222222222,-0.1720899668116614,-1.3046819647792416,1,1,0,0,0,0,1,0,0,0,0,0,1,0
4,0.010227972065310351,0.33075000000000004,2,0.5,1,-0.19573267974728412,0.1111111111111111,0.1111111111111111,0.24552861875449963,1.8222254182920314,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3,-1.5727326306522593,0.19475,2,0.5,1,-0.7562039946564126,0.2222222222222222,0.1111111111111111,-1.3845961017163106,-0.09548060258023719,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4,-1.8233332537737736,0.22775,1,0.25,1,-0.06385707623925359,0.1111111111111111,0.2222222222222222,-1.3543338853709366,-0.7068576300432459,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.922831907932828,0.6945000000000001,2,0.75,1,-0.796930283975069,0.7777777777777777,0.4444444444444445,0.9576994434156326,0.40898073781411715,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1.4511815550140224,0.11725000000000002,2,0.75,1,-0.9035943750477405,0.0,0.4444444444444445,0.9193673027114929,0.05435194479062283,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,-1.0840614155653052,0.279,0,0.25,0,-0.47305931653623007,0.5555555555555556,0.7777777777777777,-1.0194320244821318,-1.136026233065308,2,0,0,1,0,0,0,0,1,0,0,0,0,1
1,-0.6350686324725902,0.008,0,0.25,0,-0.2946393823783068,0.0,0.3333333333333333,-1.027501948840898,-2.454402064454135,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.35689216738340684,0.123,2,0.75,0,-1.5843052108024258,0.3333333333333333,0.6666666666666665,-0.2870863889240823,0.07543391125486458,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3,1.3592946598694668,0.25075,1,0.25,1,-1.120801251413908,0.3333333333333333,0.6666666666666665,1.2926013043044384,-1.6276878081063726,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0.7119097168055529,0.22650000000000003,1,0.75,0,0.6284898421779049,0.1111111111111111,0.0,0.5037661982350242,-0.3582522560095347,2,0,1,0,0,0,0,0,0,1,0,1,0,0
4,0.856005075100424,0.28525,1,0.5,1,0.4733420733449284,0.6666666666666665,0.3333333333333333,1.2078670985373907,0.04079925206361089,2,0,0,0,1,0,0,0,0,0,1,1,0,0
4,0.185648408250371,0.12875,1,0.75,1,0.029231585060532216,0.1111111111111111,0.5555555555555556,0.38675229503291103,1.8222254182920314,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.8977718456206765,0.1345,1,0.5,1,1.7222816124503912,0.3333333333333333,0.0,1.312776115201354,1.1167324691136582,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0.25456357960878745,0.5507500000000001,0,0.5,1,0.6478833132820273,0.3333333333333333,0.0,0.4573641331721172,-1.2843529256887225,2,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.18982508530239672,0.011250000000000001,1,0.25,1,1.3363515374783619,0.1111111111111111,0.2222222222222222,-0.05507606360954826,-1.0373927471076057,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1.1483724687421917,0.0025000000000000005,1,0.25,1,-0.028948828251833866,0.3333333333333333,0.1111111111111111,0.4613990953514999,-0.21971361924451888,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1.1254007449560526,0.064,0,0.25,1,0.47528142045534055,0.1111111111111111,0.5555555555555556,1.1493601469363346,0.48577932993385436,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.14596997625613178,0.021500000000000002,1,0.5,0,-0.7019022755648707,0.1111111111111111,0.2222222222222222,-0.5090093087901576,-1.5019489366946455,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,-0.5557117684841109,0.07275000000000001,1,0.75,1,-1.9799320213265168,0.1111111111111111,0.0,-0.6926000879520933,-1.2738119424566017,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2,-1.825421592299787,0.051000000000000004,0,0.5,1,1.0473888180269422,0.3333333333333333,0.2222222222222222,-1.461260383124591,0.1371739559001443,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3,0.02484634174739897,1.0,1,0.75,0,0.019534849508471376,0.8888888888888888,0.8888888888888888,-0.504974346610774,-1.0727803336725832,2,0,0,0,0,1,0,1,0,0,0,0,0,1
4,-1.8463049775599127,0.09825,0,0.0,1,0.35892059383060804,0.2222222222222222,0.5555555555555556,-1.820372017089695,-2.016951260321121,2,1,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.008567074668803057,0.027000000000000003,2,0.5,1,-1.0218945487828852,0.0,0.3333333333333333,-0.11156553412091301,0.9586177206318461,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,1.0251604957074465,0.392,0,0.0,1,0.5955209413008974,0.4444444444444445,0.8888888888888888,1.312776115201354,1.3170111505239548,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2,1.332146259031302,0.052500000000000005,1,0.25,0,0.1940760894455703,0.0,0.2222222222222222,1.312776115201354,-1.3566339535661225,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,0.09167317457980302,0.4515,1,0.5,1,-0.6747514160190997,0.5555555555555556,0.3333333333333333,0.2717558729204902,-1.0065227247849664,2,0,0,1,0,0,0,0,0,0,1,1,0,0
3,0.07287812784568962,0.08225,0,0.5,0,0.6459439661716149,0.1111111111111111,0.5555555555555556,0.38069985176383603,0.4503917433688774,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,-0.7144254964610705,0.025,1,0.0,0,-1.0238338958932975,0.2222222222222222,0.2222222222222222,-1.588361691775162,-1.2730590150828789,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0.7494998102737798,0.14825,1,1.0,0,-0.7717187715397101,0.4444444444444445,0.4444444444444445,0.1285147155523865,0.6032360002346295,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-1.3054252993226432,0.4565000000000001,2,0.75,0,-0.24615570461800154,0.4444444444444445,0.4444444444444445,-0.6946175690417846,-1.732344713053858,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-2.7881456527916066,0.022500000000000003,1,0.25,0,2.5077171921673362,0.0,0.3333333333333333,-2.5930672744415766,0.7093987599295605,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2,1.0690156047537114,0.32975,1,0.5,0,0.9271492971813854,0.5555555555555556,0.4444444444444445,1.2623390879590641,0.010682157114693794,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1.5305384190025018,0.028749999999999998,0,0.25,1,1.828945703523063,0.0,0.2222222222222222,1.312776115201354,0.13491517377897547,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.307199483888608,0.6595,2,0.75,1,-0.4982708289715886,0.5555555555555556,0.4444444444444445,-0.10753057194153026,-0.1926082337904939,2,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-1.2949836066925802,0.17425000000000002,2,0.5,0,-1.3632196402154342,0.2222222222222222,0.0,-1.7134455193360405,-1.1269911045806331,2,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1.0878106514878247,0.022250000000000002,0,0.5,0,2.7753470934042213,0.0,0.4444444444444445,1.312776115201354,0.30131212337173957,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1.5827468821528172,0.3175,1,0.25,1,0.8263032474399506,0.2222222222222222,0.2222222222222222,1.312776115201354,-0.7098693395381369,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,0.8580934136264363,0.01775,0,0.5,1,-0.011494704258124006,0.2222222222222222,0.5555555555555556,0.5683255931051544,-0.9967346689265684,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1.094075667065863,0.07900000000000001,1,1.0,0,-0.3935460850093294,0.2222222222222222,0.2222222222222222,0.9597169245053249,0.5686013410433748,1,0,0,1,0,0,0,0,1,0,0,1,0,0
4,0.7975315963720704,0.2385,0,0.0,1,-0.1588850846494519,0.1111111111111111,0.3333333333333333,1.312776115201354,0.3171235982199214,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1.6245136526730697,0.063,1,0.0,0,-0.315972200592841,0.5555555555555556,0.2222222222222222,1.2139195418064659,1.624958446376627,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,-0.0816589230792443,0.00225,2,0.5,0,0.7913949994525306,0.2222222222222222,0.2222222222222222,-0.10349560976214661,1.2733413628480248,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,1.016807141603396,0.005000000000000001,1,0.5,0,-0.27524591127418474,0.1111111111111111,0.2222222222222222,0.22938877003696684,-1.0765449705411976,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3,-1.4996407822418172,0.31925000000000003,1,1.0,1,0.8127278176670651,0.3333333333333333,0.7777777777777777,-1.501610004918423,1.8222254182920314,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3,-1.4641390272996029,0.34900000000000003,1,0.0,1,-0.9559567470288701,0.2222222222222222,0.7777777777777777,-0.9790824026882997,-1.7707440091137268,2,0,1,0,0,0,0,0,0,1,0,0,0,1
4,0.29633035012903997,0.07600000000000001,1,0.75,1,0.3375877756160735,0.1111111111111111,0.3333333333333333,0.14667204535961154,-0.02771713894517427,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0.02484634174739897,0.23025000000000004,2,0.5,1,1.508953430305048,0.3333333333333333,0.3333333333333333,0.21930136458850907,1.1626610389107561,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1.4637115861700978,0.0975,0,0.0,0,1.497317347642575,0.4444444444444445,0.4444444444444445,1.2764614555869056,-0.399663261564296,1,1,0,0,0,0,1,0,0,0,0,0,1,0
4,0.7933549193200446,0.5425,1,0.5,1,0.758426098575523,0.4444444444444445,0.7777777777777777,0.8427030213032117,-0.8928306913528061,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3,1.1713441925283299,0.017,1,0.75,1,0.5392798750989435,0.2222222222222222,0.1111111111111111,0.826563172585679,-0.07891620035833312,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.11046822131391644,0.08175,1,0.75,1,-0.7775368128709469,0.3333333333333333,0.6666666666666665,0.6026227716299123,0.5558015756900861,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,-2.4728065353637003,0.30950000000000005,0,0.25,1,-1.2332833838178163,0.5555555555555556,0.2222222222222222,-2.012032720610397,-1.6096175511370225,2,0,0,0,1,0,0,0,0,0,1,0,1,0
3,0.9541569858230177,0.29300000000000004,2,0.75,0,1.5380436369612316,0.5555555555555556,1.0,0.7236716370114081,1.211601318202746,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1.1316657605340907,0.9855,0,0.0,0,-1.5881839050232507,0.8888888888888888,1.0,0.7438464479083237,-0.8453962668082627,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-2.0593155072132,0.019000000000000003,1,0.0,0,-1.5843052108024258,0.4444444444444445,0.2222222222222222,-2.201675943041407,-1.5885355846727807,2,0,0,1,0,0,1,0,0,0,0,0,0,1
2,0.5218709109384037,0.05325,1,1.0,1,-0.6728120689086875,0.2222222222222222,0.3333333333333333,0.9435770757877922,-1.2339067916492874,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,0.9019485226727013,0.13825,2,1.0,0,0.876726272310668,0.1111111111111111,0.5555555555555556,1.312776115201354,1.8139432171810794,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,-1.1843016648139104,0.08600000000000001,2,0.5,0,0.2154089076601045,0.1111111111111111,0.2222222222222222,-0.8499636129480375,-0.030728848440066407,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0.9854820637132063,0.132,0,0.0,0,0.4248583955846232,0.1111111111111111,0.1111111111111111,1.2300593905239985,-0.39062813307962063,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0.6200228216609974,0.05275,1,0.5,0,0.18244000678309696,0.2222222222222222,0.5555555555555556,-0.0006040741878748871,-0.6503880770140271,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3,0.695203008597452,0.05125,0,0.25,1,0.3414664698368982,0.0,0.3333333333333333,0.5178885658628647,-0.13011526177149196,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1.5493334657366151,0.24425,2,0.75,1,-0.33342632458655086,0.0,0.0,0.8770001998279687,-0.26564218904161674,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2,-2.6816403879649626,0.16100000000000003,1,0.0,0,-1.1557094994013277,0.3333333333333333,1.0,-2.482105814508538,1.5549362006203962,0,0,0,1,0,0,0,1,0,0,0,1,0,0
